Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Latitude,Longitude ,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality
42925,US-Mexico Border,"March 07, 2016",2016,Mar,1,0,1,0,0,1,0,Unknown,Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
43141,North Africa,"March 07, 2016",2016,Mar,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"In the Sahara desert of Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.459686,30.6654494,Unknown,Not Available,Northern Africa,2
42403,Mediterranean,"March 06, 2016",2016,Mar,25,0,25,15,0,0,10,Drowning,"off the coast of Didim, Aydin, Turkey, likely en route to Farmakonisi, Greece","AP, BBC",37.34116394,27.23726318,Eastern Mediterranean,"http://abcn.ws/1L932wQ, http://bbc.in/1LKdg6K",Uncategorized,3
42923,US-Mexico Border,"March 06, 2016",2016,Mar,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
43140,North Africa,"March 05, 2016",2016,Mar,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.5015341,32.5025561,Unknown,Not Available,Northern Africa,2
43035,Mediterranean,"March 04, 2016",2016,Mar,0,20,20,0,2,0,0,Unknown,"Near Almería, Spain",Asociacion Pro Derechos Humanos de Andalucia,36.8415268,-2.4746262,Western Mediterranean,Not Available,Uncategorized,3
42921,US-Mexico Border,"March 03, 2016",2016,Mar,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42922,US-Mexico Border,"March 03, 2016",2016,Mar,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42486,Sub-Saharan Africa,"March 02, 2016",2016,Mar,3,0,3,0,0,0,0,Drowning,"M'Tsamboro, Mayotte, France",l'Info,-12.8209326,45.0189863,Unknown,http://bit.ly/1TgfEUW,Eastern Africa,1
42953,Europe,"March 02, 2016",2016,Mar,1,0,1,0,0,1,0,Unknown,"Calais, France",Calais Prefecture,50.9518803,1.8339367,Unknown,Not Available,Western Europe,5
43028,Mediterranean,"March 02, 2016",2016,Mar,1,0,1,0,0,1,1,Asphyxiation,"Mytilene, Lesvos ",IOM Greece,39.0971081,26.5476933,Eastern Mediterranean,Not Available,Uncategorized,4
42920,US-Mexico Border,"March 01, 2016",2016,Mar,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
43031,Horn of Africa,"March 01, 2016",2016,Mar,4,0,4,0,0,0,0,Drowning,Straits of Yemen,UNHCR,12.4339758,46.4207584,Horn Africa to Yemen,Not Available,Eastern Africa,4
43139,North Africa,"March 01, 2016",2016,Mar,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"At the desert, two days drive from khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.3503337,32.4374949,Unknown,Not Available,Northern Africa,2
43188,North Africa,"March 01, 2016",2016,Mar,1,0,1,0,0,0,0,Vehicle Accident,"Sahara Desert, between Khartoum, Sudan and Tripoli, Libya",MHub,19.6438237,24.4293268,Unknown,Not Available,Northern Africa,2
44471,North Africa,"February 29, 2016",2016,Feb,3,0,3,0,0,0,0,Crushed in back of truck,"Bani Walid, Libya",MHub,31.68546589,14.053676,Unknown,Not Available,Northern Africa,2
44474,North Africa,"February 29, 2016",2016,Feb,1,0,1,0,0,0,0,Violence,"Tripoli, Libya",MHub,32.86990958,13.20232463,Unknown,Not Available,Northern Africa,2
44691,North Africa,"February 29, 2016",2016,Feb,1,0,1,0,0,0,0,Dehydration,"Sahara Desert, between Guerrara, Algeria and Subratha, Libya",MHub,32.43524618,7.711646513,Unknown,Not Available,Northern Africa,2
42422,US-Mexico Border,"February 28, 2016",2016,Feb,1,0,1,0,0,1,0,Drowning,"Rio Grande near Reynosa Diaz, Reynosa, Tamaulipas, Mexico",La Prensa Grafica,26.0417384,-98.3084364,Central America to US,http://bit.ly/1RJAycg,Central America,1
42556,Middle East,"February 28, 2016",2016,Feb,1,0,1,0,1,0,0,Sickness and lack of access to medicines,Syrian/Turkish border near northern Deir Ezzor province,Syrian Observatory for Human Rights,36.7188825,39.4889524,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42888,Middle East,"February 27, 2016",2016,Feb,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Syrian/Turkish border near Qamishli, Al Hasaka, Syria",Action Group for Palestinians of Syria,36.5044741,40.708528,Unknown,http://www.actionpal.org.uk/,Western Asia,4
42418,US-Mexico Border,"February 25, 2016",2016,Feb,1,0,1,0,0,1,0,Drowning,"Mexican side of Rio Grande (Tamaulipas) near Juez de Paz, Rio Grande, Texas",Via Libre,26.3277865,-98.7240038,Central America to US,http://bit.ly/1QG2T4a,Central America,1
42919,US-Mexico Border,"February 23, 2016",2016,Feb,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County Jurisdiction,Pima County Office of the Medical Examiner,31.9652036,-113.0118945,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
42947,Mediterranean,"February 23, 2016",2016,Feb,5,0,5,403,3,2,0,Asphyxiation,Unspecified location between Tunisia and Sicily,"IOM Italy, Reuters",37.7202423,10.2858042,Central Mediterranean,http://reut.rs/1QxlcEs,Uncategorized,4
42437,US-Mexico Border,"February 21, 2016",2016,Feb,1,0,1,0,0,1,0,Unknown,"On Mexican side of US-Mexico border near San Ysidro, California, Mexico",CBS8,32.5349303,-117.0413138,Central America to US,http://bit.ly/20PLBTC,Central America,1
43118,North Africa,"February 21, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Sahara Desert near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.9067695,30.8222529,Unknown,Not Available,Northern Africa,2
43119,North Africa,"February 21, 2016",2016,Feb,13,0,13,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43120,North Africa,"February 21, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.0316722,35.3417723,Unknown,Not Available,Northern Africa,2
43121,North Africa,"February 21, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43122,North Africa,"February 21, 2016",2016,Feb,6,0,6,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43123,North Africa,"February 21, 2016",2016,Feb,1,0,1,0,0,0,0,Suffocation,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.5015341,32.5025561,Unknown,Not Available,Northern Africa,2
43124,North Africa,"February 21, 2016",2016,Feb,10,0,10,0,0,0,0,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.0316722,35.3417723,Unknown,Not Available,Northern Africa,2
43125,North Africa,"February 21, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43126,North Africa,"February 21, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43127,North Africa,"February 21, 2016",2016,Feb,30,0,30,0,0,0,0,Sickness and lack of access to medicines,"Umm Al Aranib, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),26.1395652,14.7267866,Unknown,Not Available,Northern Africa,2
43128,North Africa,"February 21, 2016",2016,Feb,5,0,5,0,0,0,0,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.5015341,32.5025561,Unknown,Not Available,Northern Africa,2
43129,North Africa,"February 21, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43130,North Africa,"February 21, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43131,North Africa,"February 21, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Shandi, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.6797294,33.4297655,Unknown,Not Available,Northern Africa,2
43132,North Africa,"February 21, 2016",2016,Feb,28,0,28,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43133,North Africa,"February 21, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43134,North Africa,"February 21, 2016",2016,Feb,6,0,6,0,0,0,0,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.0295078,14.3890835,Unknown,Not Available,Northern Africa,2
43135,North Africa,"February 21, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43136,North Africa,"February 21, 2016",2016,Feb,1,0,1,0,0,0,0,Starvation,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43117,North Africa,"February 20, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.285107,31.5204557,Unknown,Not Available,Northern Africa,2
42526,US-Mexico Border,"February 19, 2016",2016,Feb,1,0,1,0,0,1,0,Drowning,"Rio Grande under the International Miguel Aleman-Roma Bridge, Starr County, Texas",La Tarde,26.5475045,-98.8662899,Central America to US,http://bit.ly/22hjuxg,Northern America,1
42677,Central America,"February 19, 2016",2016,Feb,1,0,1,0,0,1,0,Fall from train,"Train tracks near Coatzacoalcos, Veracruz, Mexico",Coatza Digital,18.2681566,-95.8969461,Central America to US,http://bit.ly/2c2uyN1,Central America,1
42866,Mediterranean,"February 19, 2016",2016,Feb,2,0,2,0,0,0,0,Drowning,off the coast of Siculiana in Western Sicily,Reuters,37.3088392,13.3228249,Central Mediterranean,http://reut.rs/1PKCwbF,Uncategorized,1
43115,North Africa,"February 19, 2016",2016,Feb,1,0,1,0,0,0,0,Suffocation,"Melawi, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.7651701,30.6654423,Unknown,Not Available,Northern Africa,2
43116,North Africa,"February 19, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.5015341,32.5025561,Unknown,Not Available,Northern Africa,2
43099,US-Mexico Border,"February 18, 2016",2016,Feb,4,0,4,0,0,4,0,Vehicle Accident,"Highway 59 in Webb County, Texas",Webb County Office of the Medical Examiner- Dr Corinne Stern,27.7155889,-99.6987461,Central America to US,Not Available,Northern America,5
43100,North Africa,"February 18, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"In Sahara Desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),19.428332,25.9062885,Unknown,Not Available,Northern Africa,2
43101,Horn of Africa,"February 18, 2016",2016,Feb,1,0,1,0,0,0,0,"Starvation, Dehydration","Karora, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi),17.7030092,38.350793,Unknown,Not Available,Eastern Africa,2
43102,Sub-Saharan Africa,"February 18, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Vwawa, Tanzania",Mixed Migration Monitoring Mechanism Initiative (4Mi),-9.102866,32.915691,Unknown,Not Available,Eastern Africa,2
43103,North Africa,"February 18, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kessela, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.4558144,36.3787571,Unknown,Not Available,Northern Africa,2
43104,North Africa,"February 18, 2016",2016,Feb,6,0,6,0,0,0,0,Sickness and lack of access to medicines,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),30.2723743,19.0741052,Unknown,Not Available,Northern Africa,2
43105,North Africa,"February 18, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Shandi, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),16.6797294,33.4297655,Unknown,Not Available,Northern Africa,2
43106,North Africa,"February 18, 2016",2016,Feb,25,0,25,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43107,North Africa,"February 18, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.0316722,35.3417723,Unknown,Not Available,Northern Africa,2
43108,North Africa,"February 18, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kufrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43109,North Africa,"February 18, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Kessela, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),15.4558144,36.3787571,Unknown,Not Available,Northern Africa,2
43110,North Africa,"February 18, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.0295078,14.3890835,Unknown,Not Available,Northern Africa,2
43111,Horn of Africa,"February 18, 2016",2016,Feb,6,0,6,0,0,0,0,Sickness and lack of access to medicines,"Bahardar, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),11.5806779,37.3103831,Unknown,Not Available,Eastern Africa,2
43112,North Africa,"February 18, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43113,North Africa,"February 18, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Madani, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.3830752,33.4611726,Unknown,Not Available,Northern Africa,2
43114,North Africa,"February 18, 2016",2016,Feb,8,0,8,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
42414,Mediterranean,"February 17, 2016",2016,Feb,1,0,1,2,0,0,1,Hypothermia,"arrived at Agia Ermioni, Chios, Greece",Greek Reporter,38.3424941,25.8805817,Eastern Mediterranean,http://bit.ly/1oqQztJ,Uncategorized,1
42443,Caribbean,"February 17, 2016",2016,Feb,0,1,1,12,0,0,0,Drowning,"between Cuba and Man Key, Key West, Florida USA","Sun Sentinel, Miami Herald",23.8669878,-82.297972,Unknown,"http://hrld.us/1R93YjJ, http://bit.ly/1mJq8yn",Caribbean,3
42884,Middle East,"February 17, 2016",2016,Feb,1,0,1,0,1,0,1,Sickness and lack of access to medicines,"Syrian/Turkish border near Qamishli, Al Hasaka, Syria",Action Group for Palestinians of Syria,36.5044741,40.708528,Unknown,http://www.actionpal.org.uk/,Western Asia,4
42885,Middle East,"February 17, 2016",2016,Feb,1,0,1,0,1,0,0,Shot,"Syrian/Turkish border near Qamishli, Al Hasaka, Syria",Action Group for Palestinians of Syria,36.5044741,40.708528,Unknown,http://www.actionpal.org.uk/,Western Asia,4
42886,Middle East,"February 17, 2016",2016,Feb,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Syrian/Turkish border near Qamishli, Al Hasaka, Syria",Action Group for Palestinians of Syria,36.5044741,40.708528,Unknown,http://www.actionpal.org.uk/,Western Asia,4
42887,Middle East,"February 17, 2016",2016,Feb,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Syrian/Turkish border near Qamishli, Al Hasaka, Syria",Action Group for Palestinians of Syria,36.5044741,40.708528,Unknown,http://www.actionpal.org.uk/,Western Asia,4
43090,North Africa,"February 17, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Las'anod, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),8.476128,47.3474798,Unknown,Not Available,Eastern Africa,2
43091,Horn of Africa,"February 17, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Gondor, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),12.601127,37.4389385,Unknown,Not Available,Eastern Africa,2
43092,Horn of Africa,"February 17, 2016",2016,Feb,1,0,1,0,0,0,0,Vehicle Accident,"Jigjiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),9.3521044,42.7773712,Unknown,Not Available,Eastern Africa,2
43093,North Africa,"February 17, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.0295078,14.3890835,Unknown,Not Available,Northern Africa,2
43094,North Africa,"February 17, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43095,North Africa,"February 17, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Tarhunah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),32.4344591,13.6064364,Unknown,Not Available,Northern Africa,2
43096,North Africa,"February 17, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43097,North Africa,"February 17, 2016",2016,Feb,6,0,6,0,0,0,0,Sickness and lack of access to medicines,"Ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),30.2723743,19.0741052,Unknown,Not Available,Northern Africa,2
43098,North Africa,"February 17, 2016",2016,Feb,5,0,5,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
42499,Mediterranean,"February 16, 2016",2016,Feb,1,0,1,0,0,1,0,Unknown,"Found dead in a boat in Algeciras, Cádiz, Spain, that had crossed the Strait of Gibraltar",Spanish Ministry of the Interior via IOM Spain,35.9444187,-5.7946088,Western Mediterranean,http://bit.ly/1UyM35b,Uncategorized,5
43089,North Africa,"February 16, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Sahara Desert, near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.9067695,30.8222529,Unknown,Not Available,Northern Africa,2
42555,Middle East,"February 15, 2016",2016,Feb,1,0,1,0,0,1,0,Sickness and lack of access to medicines,Syrian/Turkish border near Aleppo province,Syrian Observatory for Human Rights,36.681792,36.623154,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42585,Central America,"February 15, 2016",2016,Feb,1,0,1,11,0,0,0,Vehicle Accident,"On highway 150, between Tecamachalco and Tlacotepec de Benito Juarez, Puebla, Mexico",Imagen Poblana,18.6751351,-97.6442494,Central America to US,http://bit.ly/28RtAFO,Central America,1
42536,Central America,"February 14, 2016",2016,Feb,1,0,1,0,0,1,0,Unknown (found dead next to train tracks),"train tracks near Cosoleacaque, Mexico",Central Noticias,17.9990238,-94.6460713,Central America to US,http://bit.ly/26ge4HV,Central America,1
42543,Central America,"February 14, 2016",2016,Feb,1,0,1,0,0,1,0,Fall from train,"Train tracks in Minatitlan, Mexico",Impacto Del Sur,18.0130692,-94.5394339,Central America to US,http://bit.ly/28KedEy,Central America,1
42495,Europe,"February 12, 2016",2016,Feb,1,0,1,0,0,1,0,Electrocution on railway,"Subotica, Serbia, en route to Hungary","Blog de veille sur les droits de l'Homme en Serbie, B92",46.0910615,19.6369739,Western Balkans,"http://bit.ly/1Uo7dGU, http://bit.ly/1oEkKOc",Southern Europe,3
42633,North Africa,"February 12, 2016",2016,Feb,0,28,28,0,0,0,0,Presumed drowning,"Between Bountilla, Mauritania and Gran Canaria, Spain",Asociación Pro Derechos Humanos de Andalucía,26.9455294,-15.5943805,Western African,http://bit.ly/2aN37cC,Uncategorized,3
42753,Caribbean,"February 12, 2016",2016,Feb,1,25,26,4,0,1,0,Presumed drowning,"In the Atlantic, taken to puerto de Bahía las Minas,  Colón, Panamá",Ciber Cuba,9.3247093,-80.0103955,Unknown,"http://bit.ly/2fhv4ai, http://bit.ly/2k0nhDI",Caribbean,3
43085,North Africa,"February 12, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43086,North Africa,"February 12, 2016",2016,Feb,6,0,6,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43087,North Africa,"February 12, 2016",2016,Feb,2,0,2,0,0,0,0,Sickness and lack of access to medicines,"Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),14.0316722,35.3417723,Unknown,Not Available,Northern Africa,2
43088,North Africa,"February 12, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43081,Horn of Africa,"February 11, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Gondor, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),12.601127,37.4389385,Unknown,Not Available,Eastern Africa,2
43082,North Africa,"February 11, 2016",2016,Feb,7,0,7,0,0,0,0,Sickness and lack of access to medicines,"Kurfrah, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),23.2488413,19.7242161,Unknown,Not Available,Northern Africa,2
43083,North Africa,"February 11, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Qalabat, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),13.9731737,35.3431691,Unknown,Not Available,Northern Africa,2
43084,North Africa,"February 11, 2016",2016,Feb,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),27.0295078,14.3890835,Unknown,Not Available,Northern Africa,2
42440,Europe,"February 10, 2016",2016,Feb,1,0,1,0,0,1,0,Drowning,"near Calais, France",Le Figaro.fr,50.9518803,1.8339367,Unknown,http://bit.ly/23YBm3O,Western Europe,1
43080,Horn of Africa,"February 10, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Near Berbera, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),10.4325373,44.9946415,Unknown,Not Available,Eastern Africa,2
42641,US-Mexico Border,"February 09, 2016",2016,Feb,1,0,1,0,0,1,0,Drowning,"Rio Grande in Brownsville, Cameron County, Texas",Desaparecidos y sin reclamar en la frontera via Facebook,26.1490665,-97.6906534,Central America to US,http://bit.ly/2auGFpF,Northern America,4
43079,US-Mexico Border,"February 09, 2016",2016,Feb,11,0,11,0,0,0,0,Mixed,Webb County Medical Examiner jurisdiction,Webb County Office of the Medical Examiner- Dr Corinne Stern,27.7150873,-99.9079019,Central America to US,Not Available,Northern America,5
42436,Middle East,"February 08, 2016",2016,Feb,1,0,1,0,1,0,1,"Exposure, Malnutrition","Hatay, Turkey",Hurriyet Daily News,36.4063914,35.8706719,Unknown,http://bit.ly/20jFhmY,Western Asia,1
42483,Mediterranean,"February 08, 2016",2016,Feb,27,9,36,4,0,0,11,Drowning,"Near Lesvos, Greece",The Guardian,39.1892618,26.1306061,Eastern Mediterranean,"http://bit.ly/1SZcdki, http://bbc.in/1T8pusf",Uncategorized,3
42491,Central America,"February 08, 2016",2016,Feb,1,0,1,0,0,1,0,Fall from train,"Corner of Cristobal Colon and Derecho de Via in Miguel Hidalgo, Mexico City, Mexico",Impacto Del Sur,19.32324,-99.2646092,Central America to US,http://bit.ly/1Ug1Zzg,Central America,1
42554,Middle East,"February 07, 2016",2016,Feb,1,0,1,0,0,1,0,Sickness and lack of access to medicines,Syrian/Turkish border near Al-Raqqah,Syrian Observatory for Human Rights,36.4505102,38.9514836,Unknown,http://bit.ly/28Nnkxe,Western Asia,4
42651,South America,"February 07, 2016",2016,Feb,1,0,1,0,0,1,0,Killed by landmine blast,Peru-Chilean border,Fox News,-18.23040674,-70.26905825,Unknown,http://fxn.ws/1S2ynPt,South America,1
42841,North Africa,"February 07, 2016",2016,Feb,0,56,56,0,0,0,0,Sickness and lack of access to medicines,"Between Dakhla, Western Sahara and Gran Canaria, Spain",Asociación Pro Derechos Humanos de Andalucía,26.9455294,-15.5943805,Unknown,http://bit.ly/2qSWQ3s,Uncategorized,3
42939,Europe,"February 07, 2016",2016,Feb,2,0,2,0,0,0,1,Hypothermia,"Malko Tarnovo, in southeastern Bulgaria close to the border with Turkey",AFP and Sofia News Agency,41.9358352,27.5293458,Western Balkans,"http://yhoo.it/1ok7iPH, http://bit.ly/1LakECW",Eastern Europe,3
43073,Horn of Africa,"February 07, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Jigjiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),9.3521044,42.7773712,Unknown,Not Available,Eastern Africa,2
43074,Horn of Africa,"February 07, 2016",2016,Feb,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Las'anod, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi),8.476128,47.3474798,Unknown,Not Available,Eastern Africa,2
